CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
20-03-0001-46,20-003,CHIQUIMULA,SAN JUAN ERMITA,INSTITUTO DIVERSIFICADO MUNICIPAL DE SAN JUAN ERMITA,BARRIO SAN PEDRITO,19896970,BLANCA ROSA MORALES DE GUTIERREZ,HENRY ARTURO JORDÁN GUERRA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO DIVERSIFICADO MUNICIPAL SAN JUAN ERMITA,INSTITUTO,INSTITUTO DIVERSIFICADO MUNICIPAL SAN JUAN ERMITA_BARRIO_SAN_PEDRITO,ORIENTE,MUNICIPAL_MONOLINGUE_DIARIO(REGULAR)
20-03-0035-46,20-030,CHIQUIMULA,SAN JUAN ERMITA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA CHISPÁN JARAL,38743230,VILMA ESPERANZA LOPEZ INTERIANO,EDRAS JEREMÍAS GUERRA ALONZO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE_ALDEA_CHISPÁN_JARAL,ORIENTE,OFICIAL_MONOLINGUE_FIN_DE_SEMANA
20-03-0073-46,20-003,CHIQUIMULA,SAN JUAN ERMITA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO SAN PEDRITO,52232250,BLANCA ROSA MORALES DE GUTIERREZ,PABLO MAURICIO COMPÁ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA_BARRIO_SAN_PEDRITO,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-04-0065-46,20-004,CHIQUIMULA,JOCOTAN,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,94657510,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIÉRREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO CULTURAL CAMPO REAL,COLEGIO,COLEGIO CULTURAL CAMPO REAL_BARRIO_SAN_LORENZO,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-04-0097-46,20-004,CHIQUIMULA,JOCOTAN,INSTITUTO TECNOLÓGICO OFICIAL DE LA MANCOMUNIDAD CH´ORTI´,BARRIO SAN LORENZO,94653950,SERGIO ESTUARDO MEDINA GUDIEL,ISIS MODESTA URRUTIA SANDOVAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO TECNOLÓGICO OFICIAL LA MANCOMUNIDAD CH´ORTI´,INSTITUTO,INSTITUTO TECNOLÓGICO OFICIAL LA MANCOMUNIDAD CH´ORTI´_BARRIO_SAN_LORENZO,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-04-0104-46,20-043,CHIQUIMULA,JOCOTAN,COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008,BARRIO SAN SEBASTIAN,94652200,JULIO CESAR CAGUAY GUTIERRES,JORGE ALBERTO MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,COLEGIO POR MADUREZ VISION 2008,COLEGIO,COLEGIO POR MADUREZ VISION 2008_BARRIO_SAN_SEBASTIAN,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
20-04-0105-46,20-043,CHIQUIMULA,JOCOTAN,COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008,BARRIO SAN SEBASTIAN,94652200,JULIO CESAR CAGUAY GUTIERRES,JORGE ALBERTO MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO POR MADUREZ VISION 2008,COLEGIO,COLEGIO POR MADUREZ VISION 2008_BARRIO_SAN_SEBASTIAN,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-04-0110-46,20-004,CHIQUIMULA,JOCOTAN,CENTRO EDUCATIVO JOCOTECO BILINGÜE,BARRIO EL CEMENTERIO,78941950,SERGIO ESTUARDO MEDINA GUDIEL,SILDY ZULEMA PELAEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,CENTRO EDUCATIVO JOCOTECO BILINGÜE,CENTRO,CENTRO EDUCATIVO JOCOTECO BILINGÜE_BARRIO_EL_CEMENTERIO,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-04-0131-46,20-004,CHIQUIMULA,JOCOTAN,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,94657510,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIÉRREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,COLEGIO CULTURAL CAMPO REAL,COLEGIO,COLEGIO CULTURAL CAMPO REAL_BARRIO_SAN_LORENZO,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-04-0132-46,20-042,CHIQUIMULA,JOCOTAN,INSTITUTO PRIVADO MIXTO DE EDUCACIÓN BÁSICA CON ORIENTACIÓN OCUPACIONAL FE Y ALEGRÍA NO. 10 SANTA MARÍA,BARRIO SAN SEBASTIÁN,94652370,FRANCISCO JAVIER GUERRA PAZOS,VIVECA ELEONORA MONROY ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO EDUCACIÓN BÁSICA CON ORIENTACIÓN OCUPACIONAL FE ALEGRÍA NO. 10 SANTA MARÍA,INSTITUTO,INSTITUTO EDUCACIÓN BÁSICA CON ORIENTACIÓN OCUPACIONAL FE ALEGRÍA NO. 10 SANTA MARÍA_BARRIO_SAN_SEBASTIÁN,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-04-0134-46,20-004,CHIQUIMULA,JOCOTAN,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,94657510,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIÉRREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,COLEGIO CULTURAL CAMPO REAL,COLEGIO,COLEGIO CULTURAL CAMPO REAL_BARRIO_SAN_LORENZO,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
20-04-0136-46,20-004,CHIQUIMULA,JOCOTAN,COLEGIO PRIVADO EL OLAM,BARRIO EL CEMENTERIO,94654530,SERGIO ESTUARDO MEDINA GUDIEL,LINDAYK GICELENA CASTELLÓN NUFIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO EL OLAM,COLEGIO,COLEGIO EL OLAM_BARRIO_EL_CEMENTERIO,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-04-0137-46,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,"CASERÍO TIERRA BLANCA, ALDEA LOS VADOS",38743230,VILMA ESPERANZA LOPEZ INTERIANO,NOHEMÍ ELIZABETH GARCÍA GUZMÁN,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,CENTRO,"CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE_CASERÍO_TIERRA_BLANCA,_ALDEA_LOS_VADOS",ORIENTE,OFICIAL_MONOLINGUE_FIN_DE_SEMANA
20-04-0197-46,20-043,CHIQUIMULA,JOCOTAN,LICEO VICENTE CARRANZA LEMUS,BARRIO SAN SEBASTIÁN BOULEVARD AL MAESTRO,90944550,JULIO CESAR CAGUAY GUTIERRES,IRENE LISSETH VANEGAS CASTAÑEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,LICEO VICENTE CARRANZA LEMUS,LICEO,LICEO VICENTE CARRANZA LEMUS_BARRIO_SAN_SEBASTIÁN_BOULEVARD_AL_MAESTRO,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-04-0210-46,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA MATAZANO,33602970,VILMA ESPERANZA LOPEZ INTERIANO,LUZ AMANDA RAMÍREZ RAMÍREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL_ALDEA_MATAZANO,ORIENTE,OFICIAL_MONOLINGUE_SEMIPRESENCIAL
20-04-0211-46,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA GUARERUCHE,78281010,VILMA ESPERANZA LOPEZ INTERIANO,MARÍA VICTORIA GERÓNIMO ESCALANTE DE MÉNDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL_ALDEA_GUARERUCHE,ORIENTE,OFICIAL_MONOLINGUE_SEMIPRESENCIAL
20-04-0212-46,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA TONTOLES,85420690,VILMA ESPERANZA LOPEZ INTERIANO,ANGELICA LUCIA MÉNDEZ ESQUIVEL,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- MUNICIPAL_ALDEA_TONTOLES,ORIENTE,OFICIAL_MONOLINGUE_SEMIPRESENCIAL
20-04-0213-46,20-030,CHIQUIMULA,JOCOTAN,"CENTRO DE EDUCACIÓN EXTRAESCOLAR, MUNICIPAL, -CEEX-","CASERÍO MAGUEYAL, ALDEA PACRÉN",54210310,VILMA ESPERANZA LOPEZ INTERIANO,WENDY DÍAZ PÉREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,"CENTRO EDUCACIÓN EXTRAESCOLAR, MUNICIPAL, -CEEX-",CENTRO,"CENTRO EDUCACIÓN EXTRAESCOLAR, MUNICIPAL, -CEEX-_CASERÍO_MAGUEYAL,_ALDEA_PACRÉN",ORIENTE,OFICIAL_MONOLINGUE_SEMIPRESENCIAL
20-04-0256-46,20-004,CHIQUIMULA,JOCOTAN,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,94657510,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIÉRREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,COLEGIO CULTURAL CAMPO REAL,COLEGIO,COLEGIO CULTURAL CAMPO REAL_BARRIO_SAN_LORENZO,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
20-04-0258-46,20-043,CHIQUIMULA,JOCOTAN,COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008,BARRIO SAN SEBASTIÁN,94652200,JULIO CESAR CAGUAY GUTIERRES,JORGE ALBERTO MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,COLEGIO POR MADUREZ VISION 2008,COLEGIO,COLEGIO POR MADUREZ VISION 2008_BARRIO_SAN_SEBASTIÁN,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
20-04-0261-46,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX PRONEA ASORO-,BARRIO SAN SEBASTIÁN,69800410,VILMA ESPERANZA LOPEZ INTERIANO,PAULA KAROLINA LÓPEZ RAMÍREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX PRONEA ASORO-,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX PRONEA ASORO-_BARRIO_SAN_SEBASTIÁN,ORIENTE,OFICIAL_MONOLINGUE_SEMIPRESENCIAL
20-04-2036-46,20-042,CHIQUIMULA,JOCOTAN,INSTITUTO TÉCNICO EN RECURSOS NATURALES MAYA CHORTI INTERNMACH,CASERÍO TIERRA BLANCA ALDEA LOS VADOS,21355890,FRANCISCO JAVIER GUERRA PAZOS,DALIA ARLETH PÉREZ HERNÁNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO TÉCNICO EN RECURSOS NATURALES MAYA CH'ORTI' INTERNMACH,INSTITUTO,INSTITUTO TÉCNICO EN RECURSOS NATURALES MAYA CH'ORTI' INTERNMACH_CASERÍO_TIERRA_BLANCA_ALDEA_LOS_VADOS,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-04-2267-46,20-043,CHIQUIMULA,JOCOTAN,ESCUELA NORMAL RURAL NO. 3 RAFAEL IRIARTE,BARRIO SAN LORENZO,94652280,JULIO CESAR CAGUAY GUTIERRES,FIDELINO HUALES SÚCHITE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,ESCUELA NORMAL RURAL NO. 3 RAFAEL IRIARTE,ESCUELA,ESCUELA NORMAL RURAL NO. 3 RAFAEL IRIARTE_BARRIO_SAN_LORENZO,ORIENTE,OFICIAL_BILINGUE_DIARIO(REGULAR)
20-05-0087-46,20-021,CHIQUIMULA,CAMOTAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA MUYURCO,NO DISPONIBLE,CESAR RAMIREZ HERNANDEZ,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_ALDEA_MUYURCO,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-05-0088-46,20-017,CHIQUIMULA,CAMOTAN,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO EL CEMENTERIO,NO DISPONIBLE,GLENDY ARACELY GARCÍA PÉREZ,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA_BARRIO_EL_CEMENTERIO,ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-05-0254-46,20-017,CHIQUIMULA,CAMOTAN,COLEGIO PARROQUIAL PRIVADO NUESTRA SEÑORA DE LA ANUNCIACIÓN,BARRIO LA PARROQUIA,94650190,GLENDY ARACELY GARCÍA PÉREZ,NEYDA YADIRA MÉNDEZ GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO PARROQUIAL NUESTRA SEÑORA LA ANUNCIACIÓN,COLEGIO,COLEGIO PARROQUIAL NUESTRA SEÑORA LA ANUNCIACIÓN_BARRIO_LA_PARROQUIA,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-05-1847-46,20-017,CHIQUIMULA,CAMOTAN,ESCUELA NORMAL BILINGÜE INTERCULTURAL/TURER AJ KANSEYAJ CHORTI,BARRIO EL CEMENTERIO,62541690,GLENDY ARACELY GARCÍA PÉREZ,ROSANA ELIZABETH PÉREZ VÁSQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,ESCUELA NORMAL BILINGÜE INTERCULTURAL/TURER AJ KANSEYAJ CH'ORTI',ESCUELA,ESCUELA NORMAL BILINGÜE INTERCULTURAL/TURER AJ KANSEYAJ CH'ORTI'_BARRIO_EL_CEMENTERIO,ORIENTE,OFICIAL_BILINGUE_DIARIO(REGULAR)
20-05-1863-46,20-034,CHIQUIMULA,CAMOTAN,INSTITUTO POR COOPERATIVA DE ENSEÑANZA DIVERSIFICADA,ALDEA CAPARJA,34484250,BYRON HORACIO SARCEÑO ZEPEDA,ROBERTO ANTONIO HERNÁNDEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO POR COOPERATIVA ENSEÑANZA DIVERSIFICADA,INSTITUTO,INSTITUTO POR COOPERATIVA ENSEÑANZA DIVERSIFICADA_ALDEA_CAPARJA,ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
20-06-0042-46,20-030,CHIQUIMULA,OLOPA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA TITUQUE,75176980,VILMA ESPERANZA LOPEZ INTERIANO,ANGELA ROCÍO DÍAZ URRUTIA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE,CENTRO,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- FUNCAFE_ALDEA_TITUQUE,ORIENTE,OFICIAL_MONOLINGUE_FIN_DE_SEMANA
20-06-1787-46,20-034,CHIQUIMULA,OLOPA,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA LIC. MARIO ROLANDO TORRES MARROQUIN,OLOPA,NO DISPONIBLE,BYRON HORACIO SARCEÑO ZEPEDA,ISOLINA BEDETH URRUTIA LEMUS,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO DIVERSIFICADO POR COOPERATIVA ENSEÑANZA LIC. MARIO ROLANDO TORRES MARROQUIN,INSTITUTO,INSTITUTO DIVERSIFICADO POR COOPERATIVA ENSEÑANZA LIC. MARIO ROLANDO TORRES MARROQUIN_OLOPA,ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
20-07-0002-46,20-035,CHIQUIMULA,ESQUIPULAS,INSTITUTO TÉCNICO INDUSTRIAL HENRY FORD,"5A CALLE ""A"" 6-74 ZONA 1",94337730,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,ROBERTO VELÁSQUEZ REAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,INSTITUTO,"INSTITUTO TECNICO INDUSTRIAL HENRY FORD_5A_CALLE_""A""_6-74_ZONA_1",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-0004-46,20-035,CHIQUIMULA,ESQUIPULAS,INSTITUTO TÉCNICO INDUSTRIAL HENRY FORD,"5A CALLE ""A"" 6-74 ZONA 1",94337730,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,ROBERTO VELÁSQUEZ REAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO TECNICO INDUSTRIAL HENRY FORD,INSTITUTO,"INSTITUTO TECNICO INDUSTRIAL HENRY FORD_5A_CALLE_""A""_6-74_ZONA_1",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-0050-46,20-035,CHIQUIMULA,ESQUIPULAS,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,"BARRIO SANTA ANA, ZONA 3",20249370,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,NORA LIZANDRA VILLALOBOS VIDAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,"INSTITUTO NACIONAL DIVERSIFICADA_BARRIO_SANTA_ANA,_ZONA_3",ORIENTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
20-07-0061-46,20-035,CHIQUIMULA,ESQUIPULAS,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA DE ESQUIPULAS,2DA. AVENIDA 0-20 ZONA 1,27872050,VICTORIA NOEMÍ RECINOS VIDAL DE HERNÁNDEZ,LESBIA DINORA SÁNCHEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO MUNICIPAL DIVERSIFICADA ESQUIPULAS,INSTITUTO,INSTITUTO MUNICIPAL DIVERSIFICADA ESQUIPULAS_2DA._AVENIDA_0-20_ZONA_1,ORIENTE,MUNICIPAL_MONOLINGUE_DIARIO(REGULAR)
20-07-0083-46,20-034,CHIQUIMULA,ESQUIPULAS,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,ALDEA CHANMAGUA,30468380,BYRON HORACIO SARCEÑO ZEPEDA,ALVARO JOEL RAMÍREZ VILLEDA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA,INSTITUTO,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA_ALDEA_CHANMAGUA,ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
20-07-0106-46,20-014,CHIQUIMULA,ESQUIPULAS,LICEO DE FORMACION INTEGRAL,8A. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAÑO II,94339020,ERICK ESTUARDO ALVARADO GALVÁN,SOLEDAD DEL CARMEN LÓPEZ ROSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,LICEO FORMACION INTEGRAL,LICEO,LICEO FORMACION INTEGRAL_8A._CALLE_1-15_ZONA_1_COLONIA_QUIRIO_CATAÑO_II,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-07-0111-46,20-015,CHIQUIMULA,ESQUIPULAS,COLEGIO DE EDUCACIÓN PARA ADULTOS SEMILLA DE VIDA,3A. CALLE 2-13 ZONA 2 BARRIO NUEVO,97485070,LANDELINO CRUZ GARCIA,EDY NOÉ VIDES MEJÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,COLEGIO EDUCACIÓN PARA ADULTOS SEMILLA VIDA,COLEGIO,COLEGIO EDUCACIÓN PARA ADULTOS SEMILLA VIDA_3A._CALLE_2-13_ZONA_2_BARRIO_NUEVO,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
20-07-0114-46,20-015,CHIQUIMULA,ESQUIPULAS,COLEGIO DE EDUCACIÓN PARA ADULTOS SEMILLA DE VIDA,3A. CALLE 2-13 ZONA 2 BARRIO NUEVO,97485070,LANDELINO CRUZ GARCIA,EDY NOÉ VIDES MEJÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,COLEGIO PARA ADULTOS SEMILLA VIDA,COLEGIO,COLEGIO PARA ADULTOS SEMILLA VIDA_3A._CALLE_2-13_ZONA_2_BARRIO_NUEVO,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
20-07-0116-46,20-014,CHIQUIMULA,ESQUIPULAS,LICEO DE FORMACIÓN INTEGRAL,8VA. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAÑO II,94339020,ERICK ESTUARDO ALVARADO GALVÁN,CÉSAR OBDULIO LÁZARO SÚCHITE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,LICEO FORMACIÓN INTEGRAL,LICEO,LICEO FORMACIÓN INTEGRAL_8VA._CALLE_1-15_ZONA_1_COLONIA_QUIRIO_CATAÑO_II,ORIENTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
20-07-0122-46,20-044,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO MONTESSORI,"6TA. AVENIDA 6-99 ZONA 1, BARRIO SAN JOAQUIN",94312700,ERICK ESTUARDO ALVARADO GALVÁN,MILAGRO DE JESÚS ACEVEDO DUARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,COLEGIO MONTESSORI,COLEGIO,"COLEGIO MONTESSORI_6TA._AVENIDA_6-99_ZONA_1,_BARRIO_SAN_JOAQUIN",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
