CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
17-05-0211-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACIÓN INTEGRAL EL NARANJO,ALDEA EL NARANJO,57283598,ARIEL ESAU PELAEZ,MIRIÁN VIRGINIA MARTÍNEZ CANTÉ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,CENTRO INTEGRAL EL NARANJO,CENTRO,CENTRO INTEGRAL EL NARANJO_ALDEA_EL_NARANJO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0216-46,17-029,PETEN,LA LIBERTAD,COLEGIO SANTA CRUZ,"BARRIO SANTA CRUZ,LA LIBERTAD PETEN",79243704,WILBER NERY KILKAN ROSADO,MARTÍN RAMÍREZ SILVESTRE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO SANTA CRUZ,COLEGIO,"COLEGIO SANTA CRUZ_BARRIO_SANTA_CRUZ,LA_LIBERTAD_PETEN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0217-46,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO INTEGRAL FAGIOLI,"BARRIO EL CENTRO, ALDEA EL NARANJO",57816239,ARIEL ESAU PELAEZ,ASMAVET EDGAR DE LEÓN YOC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,CENTRO EDUCATIVO INTEGRAL FAGIOLI,CENTRO,"CENTRO EDUCATIVO INTEGRAL FAGIOLI_BARRIO_EL_CENTRO,_ALDEA_EL_NARANJO",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0223-46,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILINGUE BRITANNIA,ALDEA EL NARANJO,58922188,ARIEL ESAU PELAEZ,LIDIA MAGALY DE PAZ REYES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO BILINGUE BRITANNIA,COLEGIO,COLEGIO BILINGUE BRITANNIA_ALDEA_EL_NARANJO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0224-46,17-007,PETEN,LA LIBERTAD,COLEGIO PRIVADO MIXTO MAYEN,"CASERIO NUEVO EDEN, LA LIBERTAD, PETÉN",30405807,ARIEL ESAU PELAEZ,MARTHA BEATRIZ MAYEN GALLARDO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO MAYEN,COLEGIO,"COLEGIO MAYEN_CASERIO_NUEVO_EDEN,_LA_LIBERTAD,_PETÉN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0232-46,17-029,PETEN,LA LIBERTAD,LICEO MIXTO MODERNO SANTA FE,BARRIO EL CENTRO,55705962,WILBER NERY KILKAN ROSADO,DELMY GABRIELA LUNA SIERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,LICEO MODERNO SANTA FE,LICEO,LICEO MODERNO SANTA FE_BARRIO_EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0234-46,17-029,PETEN,LA LIBERTAD,LICEO MIXTO MODERNO SANTA FE,BARRIO EL CENTRO,45309965,WILBER NERY KILKAN ROSADO,DELMY GABRIELA LUNA SIERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,LICEO MODERNO SANTA FE,LICEO,LICEO MODERNO SANTA FE_BARRIO_EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0238-46,17-029,PETEN,LA LIBERTAD,LICEO INTEGRAL CIENCIA Y VERDAD CIEV,BARRIO EL ESTADIO,31697436,WILBER NERY KILKAN ROSADO,CESIA EUNICE MAGALLÓN MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,LICEO INTEGRAL CIENCIA VERDAD CIEV,LICEO,LICEO INTEGRAL CIENCIA VERDAD CIEV_BARRIO_EL_ESTADIO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0249-46,17-006,PETEN,LA LIBERTAD,COLEGIO MIXTO PRIVADO MARTHA MARÍA,"CASERIO NUEVA VISTA HERMOSA, KILOMETRO 35",45734290,ROERICO DE LA CRUZ ICAL,JUAN ANTONIO LEMUS LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO MARTHA MARÍA,COLEGIO,"COLEGIO MARTHA MARÍA_CASERIO_NUEVA_VISTA_HERMOSA,_KILOMETRO_35",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0250-46,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILINGUE BRITANNIA,BARRIO  ONCE DE NOVIEMBRE ALDEA EL NARANJO,58922188,ARIEL ESAU PELAEZ,LIDIA MAGALY DE PAZ REYES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,COLEGIO BILINGUE BRITANNIA,COLEGIO,COLEGIO BILINGUE BRITANNIA_BARRIO__ONCE_DE_NOVIEMBRE_ALDEA_EL_NARANJO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-05-0257-46,17-008,PETEN,LA LIBERTAD,COLEGIO MIXTO DE EDUCACIÓN MEDIA -CMEM- EL INNOVADOR,"CASERIO GUATELINDA SAN DIEGO, LA LIBERTAD, PETÉN",50060406,MARTIR FABIÁN MANGANDID,JOSUÉ LUDIM ESCOBAR INTERIANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO EDUCACIÓN MEDIA -CMEM- EL INNOVADOR,COLEGIO,"COLEGIO EDUCACIÓN MEDIA -CMEM- EL INNOVADOR_CASERIO_GUATELINDA_SAN_DIEGO,_LA_LIBERTAD,_PETÉN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0258-46,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILIGUE BRITANNIA,ALDEA EL NARANJO,51617598,ARIEL ESAU PELAEZ,LIDIA MAGALY DE PAZ REYES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,COLEGIO BILIGUE BRITANNIA,COLEGIO,COLEGIO BILIGUE BRITANNIA_ALDEA_EL_NARANJO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-05-0260-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACIÓN INTEGRAL EL NARANJO,ALDEA EL NARANJO,57283598,ARIEL ESAU PELAEZ,MIRIÁN VIRGINIA MARTÍNEZ CANTÉ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,PETÉN,CENTRO INTEGRAL EL NARANJO,CENTRO,CENTRO INTEGRAL EL NARANJO_ALDEA_EL_NARANJO,NORTE,PRIVADO_BILINGUE_FIN_DE_SEMANA
17-05-0261-46,17-006,PETEN,LA LIBERTAD,INSTITUTO MIXTO DE EDUCACIÓN BILINGUE INTERCUL,BARRIO SANTA CRUZ,30989090,ROERICO DE LA CRUZ ICAL,MARTÍN RAMÍREZ SILVESTRE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INSTITUTO BILINGUE INTERCUL,INSTITUTO,INSTITUTO BILINGUE INTERCUL_BARRIO_SANTA_CRUZ,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0271-46,17-047,PETEN,LA LIBERTAD,COLEGIO MIXTO PRIBADO A RABI BASAJ(JESUCRISTO VIVE POR SIEMPRE),CASERIO EL CEIBO,45031691,VILMA ARACELY GARCIA CRISOSTOMO,CLADIA ELIZABETH POCO OCHAETA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,COLEGIO PRIBADO A RABI BASAJ(JESUCRISTO VIVE POR SIEMPRE),COLEGIO,COLEGIO PRIBADO A RABI BASAJ(JESUCRISTO VIVE POR SIEMPRE)_CASERIO_EL_CEIBO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0280-46,17-008,PETEN,LA LIBERTAD,CENTRO EDUCATIVO MIGUEL ANGEL FLORIAN,BARRIO EL CENTRO CASERIO LAS RUINAS,49480844,MARTIR FABIÁN MANGANDID,LESLY YOLITA FLORIAN ZUÑIGA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,CENTRO EDUCATIVO MIGUEL ANGEL FLORIAN,CENTRO,CENTRO EDUCATIVO MIGUEL ANGEL FLORIAN_BARRIO_EL_CENTRO_CASERIO_LAS_RUINAS,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0298-46,17-008,PETEN,LA LIBERTAD,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA- INED-,CASERIO LAS RUINAS,33254332,MARTIR FABIÁN MANGANDID,ADA VIZOLINA PÉREZ MORALES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA- INED-,INSTITUTO,INSTITUTO NACIONAL EDUCACIÓN DIVERSIFICADA- INED-_CASERIO_LAS_RUINAS,NORTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
17-05-0299-46,17-008,PETEN,LA LIBERTAD,"COLEGIO DE EDUCACIÓN INTEGRAL CON ORIENTACION UNIVERSITARIA, EL PODER DEL SABER","CASERIO GUATELINDA SAN DIEGO LA LIBERTAD, PETEN",57564332,MARTIR FABIÁN MANGANDID,WILIAN UVALDO MÉRIDA MUY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,"COLEGIO INTEGRAL CON ORIENTACION UNIVERSITARIA, EL PODER DEL SABER",COLEGIO,"COLEGIO INTEGRAL CON ORIENTACION UNIVERSITARIA, EL PODER DEL SABER_CASERIO_GUATELINDA_SAN_DIEGO_LA_LIBERTAD,_PETEN",NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-05-0301-46,17-008,PETEN,LA LIBERTAD,COLEGIO MIXTO DE EDUCACIÓN MEDIA -CMEM- EL INNOVADOR,GUATELINDA SAN DIEGO,50060406,MARTIR FABIÁN MANGANDID,JOSUÉ LUDIM ESCOBAR INTERIANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,COLEGIO EDUCACIÓN MEDIA -CMEM- EL INNOVADOR,COLEGIO,COLEGIO EDUCACIÓN MEDIA -CMEM- EL INNOVADOR_GUATELINDA_SAN_DIEGO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-05-0305-46,17-006,PETEN,LA LIBERTAD,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,BARRIO  EL CENTRO,45734290,ROERICO DE LA CRUZ ICAL,CARLOS ALEJANDRO DURÁN RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,ESCUELA,ESCUELA NORMAL CON ORIENTACION AMBIENTAL_BARRIO__EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-05-0308-46,17-007,PETEN,LA LIBERTAD,"CENTRO EDUCATIVO SAN PEDRO, FE Y ALEGRÍA, NO. 37.",ALDEA EL NARANJO,42105736,ARIEL ESAU PELAEZ,RAQUEL MILIÁN Y MILIÁN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN,"CENTRO EDUCATIVO SAN PEDRO, FE ALEGRÍA, NO. 37.",CENTRO,"CENTRO EDUCATIVO SAN PEDRO, FE ALEGRÍA, NO. 37._ALDEA_EL_NARANJO",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0309-46,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO SAN PEDRO FE Y ALEGRIA NO.41,"CASERIO LAGUNITAS, LA LIBERTAD, PETEN",59514752,ARIEL ESAU PELAEZ,EVELIA FLORIDALMA MILIÁN Y MILIÁN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,CENTRO EDUCATIVO SAN PEDRO FE ALEGRIA NO.41,CENTRO,"CENTRO EDUCATIVO SAN PEDRO FE ALEGRIA NO.41_CASERIO_LAGUNITAS,_LA_LIBERTAD,_PETEN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0310-46,17-029,PETEN,LA LIBERTAD,INSTITUTO INDIGENA PARA EL DESARROLLO RURAL INTEGRAL INDRI,CANTON CRUCE  LA ESPERANZA,51510194,WILBER NERY KILKAN ROSADO,ALICIA ISABEL COOCH BÁ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),PETÉN,INSTITUTO INDIGENA PARA EL DESARROLLO RURAL INTEGRAL INDRI,INSTITUTO,INSTITUTO INDIGENA PARA EL DESARROLLO RURAL INTEGRAL INDRI_CANTON_CRUCE__LA_ESPERANZA,NORTE,PRIVADO_BILINGUE_DIARIO(REGULAR)
17-05-0319-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACIÓN INTEGRAL EL NARANJO,ALDEA EL NARANJO,53663885,ARIEL ESAU PELAEZ,MIRIÁN VIRGINIA MARTÍNEZ CANTÉ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN,CENTRO INTEGRAL EL NARANJO,CENTRO,CENTRO INTEGRAL EL NARANJO_ALDEA_EL_NARANJO,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-0321-46,17-006,PETEN,LA LIBERTAD,CENTRO EDUCATIVO GUADALUPANO,BARRIO EL CENTRO,30366955,ROERICO DE LA CRUZ ICAL,HENRY ROLANDO MATUS SÁNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,CENTRO EDUCATIVO GUADALUPANO,CENTRO,CENTRO EDUCATIVO GUADALUPANO_BARRIO_EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-05-0326-46,17-008,PETEN,LA LIBERTAD,COLEGIO DE EDUCACIÓN INTEGRAL CON ORIENTACION UNIVERSITARIA EL PODER DEL SABER,ALDEA GUATELINDA SAN DIEGO,57264881,MARTIR FABIÁN MANGANDID,WILIAN UVALDO MÉRIDA MUY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,FIN DE SEMANA,PETÉN,COLEGIO INTEGRAL CON ORIENTACION UNIVERSITARIA EL PODER DEL SABER,COLEGIO,COLEGIO INTEGRAL CON ORIENTACION UNIVERSITARIA EL PODER DEL SABER_ALDEA_GUATELINDA_SAN_DIEGO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-05-0330-46,17-029,PETEN,LA LIBERTAD,COLEGIO SANTA CRUZ,"BARRIO SANTA CRUZ, LA LIBERTAD, PETEN",53407688,WILBER NERY KILKAN ROSADO,MARTÍN RAMÍREZ SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,COLEGIO SANTA CRUZ,COLEGIO,"COLEGIO SANTA CRUZ_BARRIO_SANTA_CRUZ,_LA_LIBERTAD,_PETEN",NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-05-0332-46,17-007,PETEN,LA LIBERTAD,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA INED,CASERIO POZO AZUL,55841567,ARIEL ESAU PELAEZ,EDRAS DONALDO PORTILLO GÓMEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INSTITUTO NACIONAL DIVERSIFICADA INED,INSTITUTO,INSTITUTO NACIONAL DIVERSIFICADA INED_CASERIO_POZO_AZUL,NORTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
17-05-0333-46,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO INTEGRAL FAGIOLI,"BARRIO EL CENTRO, ALDEA EL NARANJO LA LIBERTAD, PETÉN",57816239,ARIEL ESAU PELAEZ,ASMAVET EDGAR DE LEÓN YOC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),PETÉN,CENTRO EDUCATIVO INTEGRAL FAGIOLI,CENTRO,"CENTRO EDUCATIVO INTEGRAL FAGIOLI_BARRIO_EL_CENTRO,_ALDEA_EL_NARANJO_LA_LIBERTAD,_PETÉN",NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
17-05-0335-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACIÓN INTEGRAL EL NARANJO,ALDEA EL NARANJO,53663885,ARIEL ESAU PELAEZ,MIRIÁN VIRGINIA MARTÍNEZ CANTÉ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,CENTRO INTEGRAL EL NARANJO,CENTRO,CENTRO INTEGRAL EL NARANJO_ALDEA_EL_NARANJO,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-05-0337-46,17-029,PETEN,LA LIBERTAD,ESCUELA NORMAL CON ORIENTACION AMBIENTAL-ENCA-,BARRIIO EL CENTRO,45734290,WILBER NERY KILKAN ROSADO,CARLOS ALEJANDRO DURÁN RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,ESCUELA NORMAL CON ORIENTACION AMBIENTAL-ENCA-,ESCUELA,ESCUELA NORMAL CON ORIENTACION AMBIENTAL-ENCA-_BARRIIO_EL_CENTRO,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-05-0340-46,17-006,PETEN,LA LIBERTAD,CENTRO EDUCATIVO GUADALUPANO,"BARRIO EL ,CENTRO",30366955,ROERICO DE LA CRUZ ICAL,HENRY ROLANDO MATUS SÁNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,CENTRO EDUCATIVO GUADALUPANO,CENTRO,"CENTRO EDUCATIVO GUADALUPANO_BARRIO_EL_,CENTRO",NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-05-0342-46,17-008,PETEN,LA LIBERTAD,COLEGIO MIXTO DE EDUCACIÓN MEDIA -CMEM- EL INNOVADOR,"CASERIO GUATELINDA SAN DIEGO, LA LIBERTAD",50060406,MARTIR FABIÁN MANGANDID,JOSUÉ LUDIM ESCOBAR INTERIANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,COLEGIO MEDIA -CMEM- EL INNOVADOR,COLEGIO,"COLEGIO MEDIA -CMEM- EL INNOVADOR_CASERIO_GUATELINDA_SAN_DIEGO,_LA_LIBERTAD",NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
17-05-0343-46,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO FE Y ALEGRIA NO.37.,ALDEA EL NARANJO,42105736,ARIEL ESAU PELAEZ,RAQUEL MILIÁN Y MILIÁN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,PETÉN,CENTRO EDUCATIVO FE ALEGRIA NO.37.,CENTRO,CENTRO EDUCATIVO FE ALEGRIA NO.37._ALDEA_EL_NARANJO,NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL
17-05-0355-46,17-008,PETEN,LA LIBERTAD,COLEGO MIXTO DE EDUCACIÓN MEDIA EL INNOVADOR,CASERIO GUATELINDA SAN DIEGO,30319006,MARTIR FABIÁN MANGANDID,JOSUÉ LUDIM ESCOBAR INTERIANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,COLEGO MEDIA EL INNOVADOR,OTRO,COLEGO MEDIA EL INNOVADOR_CASERIO_GUATELINDA_SAN_DIEGO,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-05-3658-46,17-029,PETEN,LA LIBERTAD,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,"BARRIO EL CENTRO LA LIBERTAD, PETÉN",45734290,WILBER NERY KILKAN ROSADO,CARLOS ALEJANDRO DURÁN RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,ESCUELA,"ESCUELA NORMAL CON ORIENTACION AMBIENTAL_BARRIO_EL_CENTRO_LA_LIBERTAD,_PETÉN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-4008-46,17-029,PETEN,LA LIBERTAD,INSTITUTO TECNOLÓGICO EN RECURSOS NATURALES SAKLUM,"CABECERA MUNICIPAL, LA LIBERTAD, PETEN",49802646,WILBER NERY KILKAN ROSADO,AMALIA POOB CHOC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),PETÉN,INSTITUTO TECNOLOGICO EN RECURSOS NATURALES SAKLUM,INSTITUTO,"INSTITUTO TECNOLOGICO EN RECURSOS NATURALES SAKLUM_CABECERA_MUNICIPAL,_LA_LIBERTAD,_PETEN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-05-4057-46,17-029,PETEN,LA LIBERTAD,COLEGIO SANTA CRUZ,BARRIO SANTA CRUZ,79243704,WILBER NERY KILKAN ROSADO,MARTÍN RAMÍREZ SILVESTRE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN,COLEGIO SANTA CRUZ,COLEGIO,COLEGIO SANTA CRUZ_BARRIO_SANTA_CRUZ,NORTE,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
17-06-0023-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,"BARRIO SAN RAFAEL, SAN FRANCISCO PETEN",48142576,ALVIS ORLANDO CORADO CARRILLO,MIRNA LORENA RAMÍREZ TORRES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INSTITUTO NACIONAL DIVERSIFICADA,INSTITUTO,"INSTITUTO NACIONAL DIVERSIFICADA_BARRIO_SAN_RAFAEL,_SAN_FRANCISCO_PETEN",NORTE,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
17-06-0031-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA,"BARRIO SAN RAFAEL, SAN FRANCISCO PETEN",48142576,ALVIS ORLANDO CORADO CARRILLO,MIRNA LORENA RAMÍREZ TORRES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,INSTITUTO DIVERSIFICADO POR COOPERATIVA ENSEÑANZA,INSTITUTO,"INSTITUTO DIVERSIFICADO POR COOPERATIVA ENSEÑANZA_BARRIO_SAN_RAFAEL,_SAN_FRANCISCO_PETEN",NORTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
17-06-0033-46,17-009,PETEN,SAN FRANCISCO,CENTRO EDUCATIVO MAYAB,3RA.CALLE 10 AVENIDA  ESQUINA  ZONA 1 SAN FRANCISCO PETEN,79274545,ALVIS ORLANDO CORADO CARRILLO,ROYNALD ALEXANDER TRUJILLO MENÉNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN,CENTRO EDUCATIVO MAYAB,CENTRO,CENTRO EDUCATIVO MAYAB_3RA.CALLE_10_AVENIDA__ESQUINA__ZONA_1_SAN_FRANCISCO_PETEN,NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-06-0037-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD -INTECAP-,"KILÓMETRO. 477 CASERÍO SANTA CRUZ SAN FRANCISCO, PETÉN",77402100,ALVIS ORLANDO CORADO CARRILLO,THELMA MARÍA PECHE TESUCÚN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),PETÉN,INSTITUTO TÉCNICO CAPACITACIÓN PRODUCTIVIDAD -INTECAP-,INSTITUTO,"INSTITUTO TÉCNICO CAPACITACIÓN PRODUCTIVIDAD -INTECAP-_KILÓMETRO._477_CASERÍO_SANTA_CRUZ_SAN_FRANCISCO,_PETÉN",NORTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
17-06-0040-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO TÉCNICO MUNICIPAL DE FORMACIÓN,"BARRIO SAN RAFAEL, SAN FRANCISCO PETEN",33956152,ALVIS ORLANDO CORADO CARRILLO,JUAN ALBERTO SANTOS LÁZARO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN,INSTITUTO TÉCNICO MUNICIPAL FORMACIÓN,INSTITUTO,"INSTITUTO TÉCNICO MUNICIPAL FORMACIÓN_BARRIO_SAN_RAFAEL,_SAN_FRANCISCO_PETEN",NORTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
